Series_reference,Period
BDCQ.SEA2BS,2019.06
BDCQ.SEA2BS,2019.09
BDCQ.SEA2BS,2019.12
BDCQ.SEA2BS,2020.03
BDCQ.SEA2BS,2020.06
BDCQ.SEA2BS,2020.09
BDCQ.SEA2BS,2020.12
BDCQ.SEA2BT,2011.06
BDCQ.SEA2BT,2011.09
BDCQ.SEA2BT,2011.12
BDCQ.SEA2BT,2012.03
BDCQ.SEA2BT,2012.06
BDCQ.SEA2BT,2012.09
BDCQ.SEA2BT,2012.12
BDCQ.SEA2BT,2013.03
BDCQ.SEA2BT,2013.06
BDCQ.SEA2BT,2013.09
BDCQ.SEA2BT,2013.12
BDCQ.SEA2BT,2014.03
BDCQ.SEA2BT,2014.06
BDCQ.SEA2BT,2014.09
BDCQ.SEA2BT,2014.12
BDCQ.SEA2BT,2015.03
BDCQ.SEA2BT,2015.06
BDCQ.SEA2BT,2015.09
BDCQ.SEA2BT,2015.12
BDCQ.SEA2BT,2016.03
BDCQ.SEA2BT,2016.06
BDCQ.SEA2BT,2016.09
BDCQ.SEA2BT,2016.12
BDCQ.SEA2BT,2017.03
BDCQ.SEA2BT,2017.06
BDCQ.SEA2BT,2017.09
BDCQ.SEA2BT,2017.12
BDCQ.SEA2BT,2018.03
BDCQ.SEA2BT,2018.06
BDCQ.SEA2BT,2018.09
BDCQ.SEA2BT,2018.12
BDCQ.SEA2BT,2019.03
BDCQ.SEA2BT,2019.06
BDCQ.SEA2BT,2019.09
BDCQ.SEA2BT,2019.12
BDCQ.SEA2BT,2020.03
BDCQ.SEA2BT,2020.06
BDCQ.SEA2BT,2020.09
BDCQ.SEA2BT,2020.12
BDCQ.SEA2CA,2011.06
BDCQ.SEA2CA,2011.09
BDCQ.SEA2CA,2011.12
BDCQ.SEA2CA,2012.03
BDCQ.SEA2CA,2012.06
BDCQ.SEA2CA,2012.09
BDCQ.SEA2CA,2012.12
BDCQ.SEA2CA,2013.03
BDCQ.SEA2CA,2013.06
BDCQ.SEA2CA,2013.09
BDCQ.SEA2CA,2013.12
BDCQ.SEA2CA,2014.03
BDCQ.SEA2CA,2014.06
BDCQ.SEA2CA,2014.09
BDCQ.SEA2CA,2014.12
BDCQ.SEA2CA,2015.03
BDCQ.SEA2CA,2015.06
BDCQ.SEA2CA,2015.09
BDCQ.SEA2CA,2015.12
BDCQ.SEA2CA,2016.03
BDCQ.SEA2CA,2016.06
BDCQ.SEA2CA,2016.09
BDCQ.SEA2CA,2016.12
BDCQ.SEA2CA,2017.03
BDCQ.SEA2CA,2017.06
BDCQ.SEA2CA,2017.09
BDCQ.SEA2CA,2017.12
BDCQ.SEA2CA,2018.03
BDCQ.SEA2CA,2018.06
BDCQ.SEA2CA,2018.09
BDCQ.SEA2CA,2018.12
BDCQ.SEA2CA,2019.03
BDCQ.SEA2CA,2019.06
BDCQ.SEA2CA,2019.09
BDCQ.SEA2CA,2019.12
BDCQ.SEA2CA,2020.03
BDCQ.SEA2CA,2020.06
BDCQ.SEA2CA,2020.09
BDCQ.SEA2CA,2020.12
BDCQ.SEA2CA,2021.03
BDCQ.SEA2CA,2021.06
BDCQ.SEA2CA,2021.09
BDCQ.SEA2CA,2021.12
BDCQ.SEA2CA,2022.03
BDCQ.SEA2CA,2022.06
BDCQ.SEA2CA,2022.09
BDCQ.SEA2CA,2022.12
BDCQ.SEA2CA,2023.03
BDCQ.SEA2CA,2023.06
BDCQ.SEA2CS,2011.06
BDCQ.SEA2CS,2011.09
BDCQ.SEA2CS,2011.12
BDCQ.SEA2CS,2012.03
BDCQ.SEA2CS,2012.06
BDCQ.SEA2CS,2012.09
BDCQ.SEA2CS,2012.12
BDCQ.SEA2CS,2013.03
BDCQ.SEA2CS,2013.06
BDCQ.SEA2CS,2013.09
BDCQ.SEA2CS,2013.12
BDCQ.SEA2CS,2014.03
BDCQ.SEA2CS,2014.06
BDCQ.SEA2CS,2014.09
BDCQ.SEA2CS,2014.12
BDCQ.SEA2CS,2015.03
BDCQ.SEA2CS,2015.06
BDCQ.SEA2CS,2015.09
BDCQ.SEA2CS,2015.12
BDCQ.SEA2CS,2016.03
BDCQ.SEA2CS,2016.06
BDCQ.SEA2CS,2016.09
BDCQ.SEA2CS,2016.12
BDCQ.SEA2CS,2017.03
BDCQ.SEA2CS,2017.06
BDCQ.SEA2CS,2017.09
BDCQ.SEA2CS,2017.12
BDCQ.SEA2CS,2018.03
BDCQ.SEA2CS,2018.06
BDCQ.SEA2CS,2018.09
BDCQ.SEA2CS,2018.12
BDCQ.SEA2CS,2019.03
BDCQ.SEA2CS,2019.06
BDCQ.SEA2CS,2019.09
BDCQ.SEA2CS,2019.12
BDCQ.SEA2CS,2020.03
BDCQ.SEA2CS,2020.06
BDCQ.SEA2CS,2020.09
BDCQ.SEA2CS,2020.12
BDCQ.SEA2CT,2011.06
BDCQ.SEA2CT,2011.09
BDCQ.SEA2CT,2011.12
BDCQ.SEA2CT,2012.03
BDCQ.SEA2CT,2012.06
BDCQ.SEA2CT,2012.09
BDCQ.SEA2CT,2012.12
BDCQ.SEA2CT,2013.03
BDCQ.SEA2CT,2013.06
BDCQ.SEA2CT,2013.09
BDCQ.SEA2CT,2013.12
BDCQ.SEA2CT,2014.03
BDCQ.SEA2CT,2014.06
BDCQ.SEA2CT,2014.09
BDCQ.SEA2CT,2014.12
BDCQ.SEA2CT,2015.03
BDCQ.SEA2CT,2015.06
BDCQ.SEA2CT,2015.09
BDCQ.SEA2CT,2015.12
BDCQ.SEA2CT,2016.03
BDCQ.SEA2CT,2016.06
BDCQ.SEA2CT,2016.09
BDCQ.SEA2CT,2016.12
BDCQ.SEA2CT,2017.03
BDCQ.SEA2CT,2017.06
BDCQ.SEA2CT,2017.09
BDCQ.SEA2CT,2017.12
BDCQ.SEA2CT,2018.03
BDCQ.SEA2CT,2018.06
BDCQ.SEA2CT,2018.09
BDCQ.SEA2CT,2018.12
BDCQ.SEA2CT,2019.03
BDCQ.SEA2CT,2019.06
BDCQ.SEA2CT,2019.09
BDCQ.SEA2CT,2019.12
BDCQ.SEA2CT,2020.03
BDCQ.SEA2CT,2020.06
BDCQ.SEA2CT,2020.09
BDCQ.SEA2CT,2020.12
BDCQ.SEA2DA,2011.06
BDCQ.SEA2DA,2011.09
BDCQ.SEA2DA,2011.12
BDCQ.SEA2DA,2012.03
BDCQ.SEA2DA,2012.06
BDCQ.SEA2DA,2012.09
BDCQ.SEA2DA,2012.12
BDCQ.SEA2DA,2013.03
BDCQ.SEA2DA,2013.06
BDCQ.SEA2DA,2013.09
BDCQ.SEA2DA,2013.12
BDCQ.SEA2DA,2014.03
BDCQ.SEA2DA,2014.06
BDCQ.SEA2DA,2014.09
BDCQ.SEA2DA,2014.12
BDCQ.SEA2DA,2015.03
BDCQ.SEA2DA,2015.06
BDCQ.SEA2DA,2015.09
BDCQ.SEA2DA,2015.12
BDCQ.SEA2DA,2016.03
BDCQ.SEA2DA,2016.06
BDCQ.SEA2DA,2016.09
BDCQ.SEA2DA,2016.12
BDCQ.SEA2DA,2017.03
BDCQ.SEA2DA,2017.06
BDCQ.SEA2DA,2017.09
BDCQ.SEA2DA,2017.12
BDCQ.SEA2DA,2018.03
BDCQ.SEA2DA,2018.06
BDCQ.SEA2DA,2018.09
BDCQ.SEA2DA,2018.12
BDCQ.SEA2DA,2019.03
BDCQ.SEA2DA,2019.06
BDCQ.SEA2DA,2019.09
BDCQ.SEA2DA,2019.12
BDCQ.SEA2DA,2020.03
BDCQ.SEA2DA,2020.06
BDCQ.SEA2DA,2020.09
BDCQ.SEA2DA,2020.12
BDCQ.SEA2DA,2021.03
BDCQ.SEA2DA,2021.06
BDCQ.SEA2DA,2021.09
BDCQ.SEA2DA,2021.12
BDCQ.SEA2DA,2022.03
BDCQ.SEA2DA,2022.06
BDCQ.SEA2DA,2022.09
BDCQ.SEA2DA,2022.12
BDCQ.SEA2DA,2023.03
BDCQ.SEA2DA,2023.06
BDCQ.SEA2DS,2011.06
BDCQ.SEA2DS,2011.09
BDCQ.SEA2DS,2011.12
BDCQ.SEA2DS,2012.03
BDCQ.SEA2DS,2012.06
BDCQ.SEA2DS,2012.09
BDCQ.SEA2DS,2012.12
BDCQ.SEA2DS,2013.03
BDCQ.SEA2DS,2013.06
BDCQ.SEA2DS,2013.09
BDCQ.SEA2DS,2013.12
BDCQ.SEA2DS,2014.03
BDCQ.SEA2DS,2014.06
BDCQ.SEA2DS,2014.09
BDCQ.SEA2DS,2014.12
BDCQ.SEA2DS,2015.03
BDCQ.SEA2DS,2015.06
BDCQ.SEA2DS,2015.09
BDCQ.SEA2DS,2015.12
BDCQ.SEA2DS,2016.03
BDCQ.SEA2DS,2016.06
BDCQ.SEA2DS,2016.09
BDCQ.SEA2DS,2016.12
BDCQ.SEA2DS,2017.03
BDCQ.SEA2DS,2017.06
BDCQ.SEA2DS,2017.09
BDCQ.SEA2DS,2017.12
BDCQ.SEA2DS,2018.03
BDCQ.SEA2DS,2018.06
BDCQ.SEA2DS,2018.09
BDCQ.SEA2DS,2018.12
BDCQ.SEA2DS,2019.03
BDCQ.SEA2DS,2019.06
BDCQ.SEA2DS,2019.09
BDCQ.SEA2DS,2019.12
BDCQ.SEA2DS,2020.03
BDCQ.SEA2DS,2020.06
BDCQ.SEA2DS,2020.09
BDCQ.SEA2DS,2020.12
BDCQ.SEA2DT,2011.06
BDCQ.SEA2DT,2011.09
BDCQ.SEA2DT,2011.12
BDCQ.SEA2DT,2012.03
BDCQ.SEA2DT,2012.06
BDCQ.SEA2DT,2012.09
BDCQ.SEA2DT,2012.12
BDCQ.SEA2DT,2013.03
BDCQ.SEA2DT,2013.06
BDCQ.SEA2DT,2013.09
BDCQ.SEA2DT,2013.12
BDCQ.SEA2DT,2014.03
BDCQ.SEA2DT,2014.06
BDCQ.SEA2DT,2014.09
BDCQ.SEA2DT,2014.12
BDCQ.SEA2DT,2015.03
BDCQ.SEA2DT,2015.06
BDCQ.SEA2DT,2015.09
BDCQ.SEA2DT,2015.12
BDCQ.SEA2DT,2016.03
BDCQ.SEA2DT,2016.06
BDCQ.SEA2DT,2016.09
BDCQ.SEA2DT,2016.12
BDCQ.SEA2DT,2017.03
BDCQ.SEA2DT,2017.06
BDCQ.SEA2DT,2017.09
BDCQ.SEA2DT,2017.12
BDCQ.SEA2DT,2018.03
BDCQ.SEA2DT,2018.06
BDCQ.SEA2DT,2018.09
BDCQ.SEA2DT,2018.12
BDCQ.SEA2DT,2019.03
BDCQ.SEA2DT,2019.06
BDCQ.SEA2DT,2019.09
BDCQ.SEA2DT,2019.12
BDCQ.SEA2DT,2020.03
BDCQ.SEA2DT,2020.06
BDCQ.SEA2DT,2020.09
BDCQ.SEA2DT,2020.12
BDCQ.SEA2EA,2011.06
BDCQ.SEA2EA,2011.09
BDCQ.SEA2EA,2011.12
BDCQ.SEA2EA,2012.03
BDCQ.SEA2EA,2012.06
BDCQ.SEA2EA,2012.09
BDCQ.SEA2EA,2012.12
BDCQ.SEA2EA,2013.03
BDCQ.SEA2EA,2013.06
BDCQ.SEA2EA,2013.09
BDCQ.SEA2EA,2013.12
BDCQ.SEA2EA,2014.03
BDCQ.SEA2EA,2014.06
BDCQ.SEA2EA,2014.09
BDCQ.SEA2EA,2014.12
BDCQ.SEA2EA,2015.03
BDCQ.SEA2EA,2015.06
BDCQ.SEA2EA,2015.09
BDCQ.SEA2EA,2015.12
BDCQ.SEA2EA,2016.03
BDCQ.SEA2EA,2016.06
BDCQ.SEA2EA,2016.09
BDCQ.SEA2EA,2016.12
BDCQ.SEA2EA,2017.03
BDCQ.SEA2EA,2017.06
BDCQ.SEA2EA,2017.09
BDCQ.SEA2EA,2017.12
BDCQ.SEA2EA,2018.03
BDCQ.SEA2EA,2018.06
BDCQ.SEA2EA,2018.09
BDCQ.SEA2EA,2018.12
BDCQ.SEA2EA,2019.03
BDCQ.SEA2EA,2019.06
BDCQ.SEA2EA,2019.09
BDCQ.SEA2EA,2019.12
BDCQ.SEA2EA,2020.03
BDCQ.SEA2EA,2020.06
BDCQ.SEA2EA,2020.09
BDCQ.SEA2EA,2020.12
BDCQ.SEA2EA,2021.03
BDCQ.SEA2EA,2021.06
BDCQ.SEA2EA,2021.09
BDCQ.SEA2EA,2021.12
BDCQ.SEA2EA,2022.03
BDCQ.SEA2EA,2022.06
BDCQ.SEA2EA,2022.09
BDCQ.SEA2EA,2022.12
BDCQ.SEA2EA,2023.03
BDCQ.SEA2EA,2023.06
BDCQ.SEA2ES,2011.06
BDCQ.SEA2ES,2011.09
BDCQ.SEA2ES,2011.12
BDCQ.SEA2ES,2012.03
BDCQ.SEA2ES,2012.06
BDCQ.SEA2ES,2012.09
BDCQ.SEA2ES,2012.12
BDCQ.SEA2ES,2013.03
BDCQ.SEA2ES,2013.06
BDCQ.SEA2ES,2013.09
BDCQ.SEA2ES,2013.12
BDCQ.SEA2ES,2014.03
BDCQ.SEA2ES,2014.06
BDCQ.SEA2ES,2014.09
BDCQ.SEA2ES,2014.12
BDCQ.SEA2ES,2015.03
BDCQ.SEA2ES,2015.06
BDCQ.SEA2ES,2015.09
BDCQ.SEA2ES,2015.12
BDCQ.SEA2ES,2016.03
BDCQ.SEA2ES,2016.06
BDCQ.SEA2ES,2016.09
BDCQ.SEA2ES,2016.12
BDCQ.SEA2ES,2017.03
BDCQ.SEA2ES,2017.06
BDCQ.SEA2ES,2017.09
BDCQ.SEA2ES,2017.12
BDCQ.SEA2ES,2018.03
BDCQ.SEA2ES,2018.06
BDCQ.SEA2ES,2018.09
BDCQ.SEA2ES,2018.12
BDCQ.SEA2ES,2019.03
BDCQ.SEA2ES,2019.06
BDCQ.SEA2ES,2019.09
BDCQ.SEA2ES,2019.12
BDCQ.SEA2ES,2020.03
BDCQ.SEA2ES,2020.06
BDCQ.SEA2ES,2020.09
BDCQ.SEA2ES,2020.12
BDCQ.SEA2ET,2011.06
BDCQ.SEA2ET,2011.09
BDCQ.SEA2ET,2011.12
BDCQ.SEA2ET,2012.03
BDCQ.SEA2ET,2012.06
BDCQ.SEA2ET,2012.09
BDCQ.SEA2ET,2012.12
BDCQ.SEA2ET,2013.03
BDCQ.SEA2ET,2013.06
BDCQ.SEA2ET,2013.09
BDCQ.SEA2ET,2013.12
BDCQ.SEA2ET,2014.03
BDCQ.SEA2ET,2014.06
BDCQ.SEA2ET,2014.09
BDCQ.SEA2ET,2014.12
BDCQ.SEA2ET,2015.03
BDCQ.SEA2ET,2015.06
BDCQ.SEA2ET,2015.09
BDCQ.SEA2ET,2015.12
BDCQ.SEA2ET,2016.03
BDCQ.SEA2ET,2016.06
BDCQ.SEA2ET,2016.09
BDCQ.SEA2ET,2016.12
BDCQ.SEA2ET,2017.03
BDCQ.SEA2ET,2017.06
BDCQ.SEA2ET,2017.09
BDCQ.SEA2ET,2017.12
BDCQ.SEA2ET,2018.03
BDCQ.SEA2ET,2018.06
BDCQ.SEA2ET,2018.09
BDCQ.SEA2ET,2018.12
BDCQ.SEA2ET,2019.03
BDCQ.SEA2ET,2019.06
BDCQ.SEA2ET,2019.09
BDCQ.SEA2ET,2019.12
BDCQ.SEA2ET,2020.03
BDCQ.SEA2ET,2020.06
BDCQ.SEA2ET,2020.09
BDCQ.SEA2ET,2020.12
BDCQ.SEA2FA,2011.06
BDCQ.SEA2FA,2011.09
BDCQ.SEA2FA,2011.12
BDCQ.SEA2FA,2012.03
BDCQ.SEA2FA,2012.06
BDCQ.SEA2FA,2012.09
BDCQ.SEA2FA,2012.12
BDCQ.SEA2FA,2013.03
BDCQ.SEA2FA,2013.06
BDCQ.SEA2FA,2013.09
BDCQ.SEA2FA,2013.12
BDCQ.SEA2FA,2014.03
BDCQ.SEA2FA,2014.06
BDCQ.SEA2FA,2014.09
BDCQ.SEA2FA,2014.12
BDCQ.SEA2FA,2015.03
BDCQ.SEA2FA,2015.06
BDCQ.SEA2FA,2015.09
BDCQ.SEA2FA,2015.12
BDCQ.SEA2FA,2016.03
BDCQ.SEA2FA,2016.06
BDCQ.SEA2FA,2016.09
BDCQ.SEA2FA,2016.12
BDCQ.SEA2FA,2017.03
BDCQ.SEA2FA,2017.06
BDCQ.SEA2FA,2017.09
BDCQ.SEA2FA,2017.12
BDCQ.SEA2FA,2018.03
BDCQ.SEA2FA,2018.06
BDCQ.SEA2FA,2018.09
BDCQ.SEA2FA,2018.12
BDCQ.SEA2FA,2019.03
BDCQ.SEA2FA,2019.06
BDCQ.SEA2FA,2019.09
BDCQ.SEA2FA,2019.12
BDCQ.SEA2FA,2020.03
BDCQ.SEA2FA,2020.06
BDCQ.SEA2FA,2020.09
BDCQ.SEA2FA,2020.12
BDCQ.SEA2FA,2021.03
BDCQ.SEA2FA,2021.06
BDCQ.SEA2FA,2021.09
BDCQ.SEA2FA,2021.12
BDCQ.SEA2FA,2022.03
BDCQ.SEA2FA,2022.06
BDCQ.SEA2FA,2022.09
BDCQ.SEA2FA,2022.12
BDCQ.SEA2FA,2023.03
BDCQ.SEA2FA,2023.06
BDCQ.SEA2FS,2011.06
BDCQ.SEA2FS,2011.09
BDCQ.SEA2FS,2011.12
BDCQ.SEA2FS,2012.03
BDCQ.SEA2FS,2012.06
BDCQ.SEA2FS,2012.09
BDCQ.SEA2FS,2012.12
BDCQ.SEA2FS,2013.03
BDCQ.SEA2FS,2013.06
BDCQ.SEA2FS,2013.09
BDCQ.SEA2FS,2013.12
BDCQ.SEA2FS,2014.03
BDCQ.SEA2FS,2014.06
BDCQ.SEA2FS,2014.09
BDCQ.SEA2FS,2014.12
BDCQ.SEA2FS,2015.03
BDCQ.SEA2FS,2015.06
BDCQ.SEA2FS,2015.09
BDCQ.SEA2FS,2015.12
BDCQ.SEA2FS,2016.03
BDCQ.SEA2FS,2016.06
BDCQ.SEA2FS,2016.09
BDCQ.SEA2FS,2016.12
BDCQ.SEA2FS,2017.03
BDCQ.SEA2FS,2017.06
BDCQ.SEA2FS,2017.09
BDCQ.SEA2FS,2017.12
BDCQ.SEA2FS,2018.03
BDCQ.SEA2FS,2018.06
BDCQ.SEA2FS,2018.09
BDCQ.SEA2FS,2018.12
BDCQ.SEA2FS,2019.03
BDCQ.SEA2FS,2019.06
BDCQ.SEA2FS,2019.09
BDCQ.SEA2FS,2019.12
BDCQ.SEA2FS,2020.03
BDCQ.SEA2FS,2020.06
BDCQ.SEA2FS,2020.09
BDCQ.SEA2FS,2020.12
BDCQ.SEA2FT,2011.06
BDCQ.SEA2FT,2011.09
BDCQ.SEA2FT,2011.12
BDCQ.SEA2FT,2012.03
BDCQ.SEA2FT,2012.06
BDCQ.SEA2FT,2012.09
BDCQ.SEA2FT,2012.12
BDCQ.SEA2FT,2013.03
BDCQ.SEA2FT,2013.06
BDCQ.SEA2FT,2013.09
BDCQ.SEA2FT,2013.12
BDCQ.SEA2FT,2014.03
BDCQ.SEA2FT,2014.06
BDCQ.SEA2FT,2014.09
BDCQ.SEA2FT,2014.12
BDCQ.SEA2FT,2015.03
BDCQ.SEA2FT,2015.06
BDCQ.SEA2FT,2015.09
BDCQ.SEA2FT,2015.12
BDCQ.SEA2FT,2016.03
BDCQ.SEA2FT,2016.06
BDCQ.SEA2FT,2016.09
BDCQ.SEA2FT,2016.12
BDCQ.SEA2FT,2017.03
BDCQ.SEA2FT,2017.06
BDCQ.SEA2FT,2017.09
BDCQ.SEA2FT,2017.12
BDCQ.SEA2FT,2018.03
BDCQ.SEA2FT,2018.06
BDCQ.SEA2FT,2018.09
BDCQ.SEA2FT,2018.12
BDCQ.SEA2FT,2019.03
BDCQ.SEA2FT,2019.06
BDCQ.SEA2FT,2019.09
BDCQ.SEA2FT,2019.12
BDCQ.SEA2FT,2020.03
BDCQ.SEA2FT,2020.06
BDCQ.SEA2FT,2020.09
BDCQ.SEA2FT,2020.12
BDCQ.SEA2GA,2011.06
BDCQ.SEA2GA,2011.09
BDCQ.SEA2GA,2011.12
BDCQ.SEA2GA,2012.03
BDCQ.SEA2GA,2012.06
BDCQ.SEA2GA,2012.09
BDCQ.SEA2GA,2012.12
BDCQ.SEA2GA,2013.03
BDCQ.SEA2GA,2013.06
BDCQ.SEA2GA,2013.09
BDCQ.SEA2GA,2013.12
BDCQ.SEA2GA,2014.03
BDCQ.SEA2GA,2014.06
BDCQ.SEA2GA,2014.09
BDCQ.SEA2GA,2014.12
BDCQ.SEA2GA,2015.03
BDCQ.SEA2GA,2015.06
BDCQ.SEA2GA,2015.09
BDCQ.SEA2GA,2015.12
BDCQ.SEA2GA,2016.03
BDCQ.SEA2GA,2016.06
BDCQ.SEA2GA,2016.09
BDCQ.SEA2GA,2016.12
BDCQ.SEA2GA,2017.03
BDCQ.SEA2GA,2017.06
BDCQ.SEA2GA,2017.09
BDCQ.SEA2GA,2017.12
BDCQ.SEA2GA,2018.03
BDCQ.SEA2GA,2018.06
BDCQ.SEA2GA,2018.09
BDCQ.SEA2GA,2018.12
BDCQ.SEA2GA,2019.03
BDCQ.SEA2GA,2019.06
BDCQ.SEA2GA,2019.09
BDCQ.SEA2GA,2019.12
BDCQ.SEA2GA,2020.03
BDCQ.SEA2GA,2020.06
BDCQ.SEA2GA,2020.09
BDCQ.SEA2GA,2020.12
BDCQ.SEA2GA,2021.03
BDCQ.SEA2GA,2021.06
BDCQ.SEA2GA,2021.09
BDCQ.SEA2GA,2021.12
BDCQ.SEA2GA,2022.03
BDCQ.SEA2GA,2022.06
BDCQ.SEA2GA,2022.09
BDCQ.SEA2GA,2022.12
BDCQ.SEA2GA,2023.03
BDCQ.SEA2GA,2023.06
BDCQ.SEA2GS,2011.06
BDCQ.SEA2GS,2011.09
BDCQ.SEA2GS,2011.12
BDCQ.SEA2GS,2012.03
BDCQ.SEA2GS,2012.06
BDCQ.SEA2GS,2012.09
BDCQ.SEA2GS,2012.12
BDCQ.SEA2GS,2013.03
BDCQ.SEA2GS,2013.06
BDCQ.SEA2GS,2013.09
BDCQ.SEA2GS,2013.12
BDCQ.SEA2GS,2014.03
BDCQ.SEA2GS,2014.06
BDCQ.SEA2GS,2014.09
BDCQ.SEA2GS,2014.12
BDCQ.SEA2GS,2015.03
BDCQ.SEA2GS,2015.06
BDCQ.SEA2GS,2015.09
BDCQ.SEA2GS,2015.12
BDCQ.SEA2GS,2016.03
BDCQ.SEA2GS,2016.06
BDCQ.SEA2GS,2016.09
BDCQ.SEA2GS,2016.12
BDCQ.SEA2GS,2017.03
BDCQ.SEA2GS,2017.06
BDCQ.SEA2GS,2017.09
BDCQ.SEA2GS,2017.12
BDCQ.SEA2GS,2018.03
BDCQ.SEA2GS,2018.06
BDCQ.SEA2GS,2018.09
BDCQ.SEA2GS,2018.12
BDCQ.SEA2GS,2019.03
BDCQ.SEA2GS,2019.06
BDCQ.SEA2GS,2019.09
BDCQ.SEA2GS,2019.12
BDCQ.SEA2GS,2020.03
BDCQ.SEA2GS,2020.06
BDCQ.SEA2GS,2020.09
BDCQ.SEA2GS,2020.12
BDCQ.SEA2GT,2011.06
BDCQ.SEA2GT,2011.09
BDCQ.SEA2GT,2011.12
BDCQ.SEA2GT,2012.03
BDCQ.SEA2GT,2012.06
BDCQ.SEA2GT,2012.09
BDCQ.SEA2GT,2012.12
BDCQ.SEA2GT,2013.03
BDCQ.SEA2GT,2013.06
BDCQ.SEA2GT,2013.09
BDCQ.SEA2GT,2013.12
BDCQ.SEA2GT,2014.03
BDCQ.SEA2GT,2014.06
BDCQ.SEA2GT,2014.09
BDCQ.SEA2GT,2014.12
BDCQ.SEA2GT,2015.03
BDCQ.SEA2GT,2015.06
BDCQ.SEA2GT,2015.09
BDCQ.SEA2GT,2015.12
BDCQ.SEA2GT,2016.03
BDCQ.SEA2GT,2016.06
BDCQ.SEA2GT,2016.09
BDCQ.SEA2GT,2016.12
BDCQ.SEA2GT,2017.03
BDCQ.SEA2GT,2017.06
BDCQ.SEA2GT,2017.09
BDCQ.SEA2GT,2017.12
BDCQ.SEA2GT,2018.03
BDCQ.SEA2GT,2018.06
BDCQ.SEA2GT,2018.09
BDCQ.SEA2GT,2018.12
BDCQ.SEA2GT,2019.03
BDCQ.SEA2GT,2019.06
BDCQ.SEA2GT,2019.09
BDCQ.SEA2GT,2019.12
BDCQ.SEA2GT,2020.03
BDCQ.SEA2GT,2020.06
BDCQ.SEA2GT,2020.09
BDCQ.SEA2GT,2020.12
BDCQ.SEA2HA,2011.06
BDCQ.SEA2HA,2011.09
BDCQ.SEA2HA,2011.12
BDCQ.SEA2HA,2012.03
BDCQ.SEA2HA,2012.06
BDCQ.SEA2HA,2012.09
BDCQ.SEA2HA,2012.12
BDCQ.SEA2HA,2013.03
BDCQ.SEA2HA,2013.06
BDCQ.SEA2HA,2013.09
BDCQ.SEA2HA,2013.12
BDCQ.SEA2HA,2014.03
BDCQ.SEA2HA,2014.06
BDCQ.SEA2HA,2014.09
BDCQ.SEA2HA,2014.12
BDCQ.SEA2HA,2015.03
BDCQ.SEA2HA,2015.06
BDCQ.SEA2HA,2015.09
BDCQ.SEA2HA,2015.12
BDCQ.SEA2HA,2016.03
BDCQ.SEA2HA,2016.06
BDCQ.SEA2HA,2016.09
BDCQ.SEA2HA,2016.12
BDCQ.SEA2HA,2017.03
BDCQ.SEA2HA,2017.06
BDCQ.SEA2HA,2017.09
BDCQ.SEA2HA,2017.12
BDCQ.SEA2HA,2018.03
BDCQ.SEA2HA,2018.06
BDCQ.SEA2HA,2018.09
BDCQ.SEA2HA,2018.12
BDCQ.SEA2HA,2019.03
BDCQ.SEA2HA,2019.06
BDCQ.SEA2HA,2019.09
BDCQ.SEA2HA,2019.12
BDCQ.SEA2HA,2020.03
BDCQ.SEA2HA,2020.06
BDCQ.SEA2HA,2020.09
BDCQ.SEA2HA,2020.12
BDCQ.SEA2HA,2021.03
BDCQ.SEA2HA,2021.06
BDCQ.SEA2HA,2021.09
BDCQ.SEA2HA,2021.12
BDCQ.SEA2HA,2022.03
BDCQ.SEA2HA,2022.06
BDCQ.SEA2HA,2022.09
BDCQ.SEA2HA,2022.12
BDCQ.SEA2HA,2023.03
BDCQ.SEA2HA,2023.06
BDCQ.SEA2HS,2011.06
BDCQ.SEA2HS,2011.09
BDCQ.SEA2HS,2011.12
BDCQ.SEA2HS,2012.03
BDCQ.SEA2HS,2012.06
BDCQ.SEA2HS,2012.09
BDCQ.SEA2HS,2012.12
BDCQ.SEA2HS,2013.03
BDCQ.SEA2HS,2013.06
BDCQ.SEA2HS,2013.09
BDCQ.SEA2HS,2013.12
BDCQ.SEA2HS,2014.03
BDCQ.SEA2HS,2014.06
BDCQ.SEA2HS,2014.09
BDCQ.SEA2HS,2014.12
BDCQ.SEA2HS,2015.03
BDCQ.SEA2HS,2015.06
BDCQ.SEA2HS,2015.09
BDCQ.SEA2HS,2015.12
BDCQ.SEA2HS,2016.03
BDCQ.SEA2HS,2016.06
BDCQ.SEA2HS,2016.09
BDCQ.SEA2HS,2016.12
BDCQ.SEA2HS,2017.03
BDCQ.SEA2HS,2017.06
BDCQ.SEA2HS,2017.09
BDCQ.SEA2HS,2017.12
BDCQ.SEA2HS,2018.03
BDCQ.SEA2HS,2018.06
BDCQ.SEA2HS,2018.09
BDCQ.SEA2HS,2018.12
BDCQ.SEA2HS,2019.03
BDCQ.SEA2HS,2019.06
BDCQ.SEA2HS,2019.09
BDCQ.SEA2HS,2019.12
BDCQ.SEA2HS,2020.03
BDCQ.SEA2HS,2020.06
BDCQ.SEA2HS,2020.09
BDCQ.SEA2HS,2020.12
BDCQ.SEA2HT,2011.06
BDCQ.SEA2HT,2011.09
BDCQ.SEA2HT,2011.12
BDCQ.SEA2HT,2012.03
BDCQ.SEA2HT,2012.06
BDCQ.SEA2HT,2012.09
BDCQ.SEA2HT,2012.12
BDCQ.SEA2HT,2013.03
